ImageNumber,ObjectNumber,Metadata_C,Metadata_ChannelName,Metadata_ColorFormat,Metadata_FileLocation,Metadata_FileLocation,Metadata_Frame,Metadata_Plate,Metadata_Series,Metadata_Series,Metadata_Site,Metadata_SizeC,Metadata_SizeT,Metadata_SizeX,Metadata_SizeY,Metadata_SizeZ,Metadata_T,Metadata_TifNum,Metadata_Well,Metadata_Z,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_YFP,Intensity_IntegratedIntensity_YFP,Intensity_LowerQuartileIntensity_YFP,Intensity_MADIntensity_YFP,Intensity_MassDisplacement_YFP,Intensity_MaxIntensityEdge_YFP,Intensity_MaxIntensity_YFP,Intensity_MeanIntensityEdge_YFP,Intensity_MeanIntensity_YFP,Intensity_MedianIntensity_YFP,Intensity_MinIntensityEdge_YFP,Intensity_MinIntensity_YFP,Intensity_StdIntensityEdge_YFP,Intensity_StdIntensity_YFP,Intensity_UpperQuartileIntensity_YFP,Location_CenterMassIntensity_X_YFP,Location_CenterMassIntensity_Y_YFP,Location_CenterMassIntensity_Z_YFP,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_YFP,Location_MaxIntensity_Y_YFP,Location_MaxIntensity_Z_YFP,Number_Object_Number,Parent_Trans_1,TrackObjects_Displacement_1500,TrackObjects_DistanceTraveled_1500,TrackObjects_FinalAge_1500,TrackObjects_IntegratedDistance_1500,TrackObjects_Label_1500,TrackObjects_Lifetime_1500,TrackObjects_Linearity_1500,TrackObjects_ParentImageNumber_1500,TrackObjects_ParentObjectNumber_1500,TrackObjects_TrajectoryX_1500,TrackObjects_TrajectoryY_1500
135,1,0,nan,monochrome,nan,nan,134,nan,0,0,nan,1,1,494,442,161,0,nan,nan,134,65646,237.0,209.0,1.0,1.1031213016312424,0.71010761336025385,1.0,0.65949367088607591,0.59630180088384399,350.35137021628162,363.40748478808194,125.54282137979854,40.427764843530959,35.227829907617071,261.15578214807277,246.68000323878141,45.115637885263098,1176.1859999999956,0.93341959518545137,3.4499885549303144,234.52957964269444,0.0034332799259573221,0.00013733119703829288,1.3511805279568285,0.0037689784076064825,0.0040894178673624992,0.003426006509364761,0.0035726408256816018,0.003570611122995615,0.0032654306851327419,0.003219653619453311,9.2637723214282529e-05,0.00015588788852953118,0.0036926832981407642,250.63398229750555,221.19004844864739,0.0,251.9841574505682,221.24216250799745,217.0,176.0,0.0,1,1,83.857712843545073,6.4502181493626125,nan,431.91505929224638,1,135,0.19415325082889617,134.0,1,-5.8726220157395801,-2.6678877102714864
136,1,0,nan,monochrome,nan,nan,135,nan,0,0,nan,1,1,494,442,161,0,nan,nan,135,67270,241.0,215.0,1.0,1.1289630433761764,0.75143536342869999,1.0,0.6631375564361901,0.57019317262440328,366.2567911157314,384.67648745406836,122.34786471369249,40.123154340097607,35.0,258.13078728607536,241.65868836893091,44.561067552238939,1217.5999999999956,0.92835505751330016,3.5608911260496825,239.41995878354646,0.0034332799259573221,0.00012207217514514923,1.3978487087363887,0.0037232013419270515,0.0040894178673624992,0.0034173619251916341,0.0035590896206859888,0.0035553521011024714,0.0032501716632395983,0.0032349126413464546,8.3329504801916754e-05,0.00014743277850484272,0.0036774242762476206,253.24411411271686,222.89876234071158,0.0,254.63740151627769,223.01159506466479,179.0,157.0,0.0,1,1,86.85573159339188,3.1891371317045816,nan,435.10419642395095,1,136,0.19962053298323643,135.0,1,2.6532440657094867,1.7694325566673399
137,1,0,nan,monochrome,nan,nan,136,nan,0,0,nan,1,1,494,442,161,0,nan,nan,136,76844,253.0,217.0,1.0,1.0646708625031411,0.68057261800723912,1.0,0.70010932944606419,0.63989973259544153,367.37587374186796,387.7034949545851,129.80754985747168,44.857723126780435,39.45883931389772,280.04015245826372,269.16918813465577,41.591596475876372,1228.4399999999948,0.94686192726398999,3.5159838246181607,271.32701603905298,0.0034332799259573221,9.1554131358861923e-05,1.1183858020480493,0.0036621652543544769,0.0041046771220862865,0.0034003712036926119,0.0035308809541285328,0.003524834057316184,0.0032349126413464546,0.0032043945975601673,6.5757706707270748e-05,0.00012159587082717909,0.003616388188675046,245.19561153007052,210.66093729522291,0.0,246.31005673832701,210.56713601582427,221.0,165.0,0.0,1,1,71.905883259386769,14.973617868408793,nan,450.07781429235973,1,137,0.15976322532680634,136.0,1,-8.3273447779506853,-12.444459048840514
138,1,0,nan,monochrome,nan,nan,137,nan,0,0,nan,1,1,494,442,161,0,nan,nan,137,81503,246.0,211.0,1.0,1.0331390399020151,0.5851460471037121,1.0,0.71765182400126792,0.69712991963757864,358.86768893832624,379.01978840160837,140.11780757633915,48.149614230728425,42.43819034784589,298.06580816104179,291.01583122850019,42.664180576797378,1212.0899999999951,0.95777147121209449,3.4783245585858822,286.43799490388483,0.0034180209040641785,9.1554131358861923e-05,0.95372993945930906,0.0036469062324613333,0.0040588998235762119,0.0033934873742301288,0.0035144472584307919,0.0035095750354230404,0.0032501716632395983,0.003219653619453311,5.9261719627771477e-05,0.00011239790877254348,0.0036011291667819023,239.5833624461051,208.84904761432352,0.0,240.5335999901844,208.93059151196888,215.0,173.0,0.0,1,1,67.197718153943768,6.0038096635604257,nan,456.08162395592018,1,138,0.14733704368768508,137.0,1,-5.776456748142607,-1.6365445038553901
139,1,0,nan,monochrome,nan,nan,138,nan,0,0,nan,1,1,494,442,161,0,nan,nan,138,85389,246.0,215.0,1.0,1.0241000560248155,0.51848071353739167,1.0,0.70723727802809433,0.70373199277486931,357.85562764486394,371.38255209419839,143.40153416194681,49.798060812867938,43.829214001622255,307.21906652046357,305.99852624509401,45.814568600064554,1234.815999999995,0.95563663223394868,3.5438773166388273,299.05143809551373,0.0034180209040641785,7.6295109465718269e-05,0.80372511530430191,0.0037232013419270515,0.0039978637360036373,0.0033880280273793761,0.0035022243859925018,0.0034943160135298967,0.0032349126413464546,0.003219653619453311,6.0960841992719232e-05,0.00010556356866287466,0.003570611122995615,232.86650672803285,207.26733585939354,0.0,233.66985208867652,207.29203995830844,246.0,183.0,0.0,1,1,62.160703081866615,7.0566200442886871,nan,463.13824400020889,1,139,0.13421630341941396,138.0,1,-6.8637479015078782,-1.6385515536604487
140,1,0,nan,monochrome,nan,nan,139,nan,0,0,nan,1,1,494,442,161,0,nan,nan,139,88417,246.0,213.0,1.0,1.0182612339602564,0.44379964397534605,1.0,0.71359278150826444,0.66657664989356968,355.79473006565695,363.58767855910628,146.10270360263701,50.100251116125804,43.863424398922618,327.20506455098644,318.83692180013418,41.718103067630096,1291.0639999999946,0.96068886836529599,3.6810254054144025,308.71174174919724,0.0034180209040641785,7.6295109465718269e-05,0.76839607034958646,0.0037232013419270515,0.0040283817797899246,0.0033832954093882374,0.0034915428226381493,0.0034790569916367531,0.0032043945975601673,0.0032043945975601673,6.0774805589367815e-05,0.000102074349938622,0.0035553521011024714,233.12727972085435,204.45044135266437,0.0,233.8939344243754,204.50214325299433,247.0,185.0,0.0,1,1,59.874388051366786,2.7988812978571942,nan,465.93712529806606,1,140,0.12850314946048644,139.0,1,0.22408233569888125,-2.7898967053141064
141,1,0,nan,monochrome,nan,nan,140,nan,0,0,nan,1,1,494,442,161,0,nan,nan,140,89551,249.0,211.0,1.0,1.0175762908249633,0.44300073492888037,1.0,0.72481586402266285,0.64866487655954586,357.87774198559333,367.49013592204079,146.32156368765337,50.113879835958457,43.737855457258078,330.00669159101204,320.84500002344464,38.922663549759427,1317.1339999999946,0.95424369971761991,3.7589837482664734,312.17810324253514,0.0034027618821710348,7.6295109465718269e-05,0.86034279268884251,0.0036774242762476206,0.0042114900425076485,0.0033834237158114071,0.0034860370430540711,0.0034790569916367531,0.0032349126413464546,0.0031891355756670237,5.8169698705584551e-05,0.00010168988728506241,0.0035553521011024714,232.38374884295015,201.86937835118482,0.0,233.23209121059509,202.0125738406048,248.0,173.0,0.0,1,1,57.409266194218276,2.5760419831075341,nan,468.51316728117359,1,141,0.12253501118734762,140.0,1,-0.66184321378031541,-2.4895694123895282
142,1,0,nan,monochrome,nan,nan,141,nan,0,0,nan,1,1,494,442,161,0,nan,nan,141,91765,243.0,212.0,1.0,1.0176389434312263,0.44009107696434935,1.0,0.7263452009688296,0.63240907711335814,362.02685729800595,377.35129521441951,144.64093473149293,49.979595920584778,43.737855457258078,333.43442527060643,325.08315374688476,31.075485004510799,1350.3439999999946,0.95156866506628779,3.8503852894064039,318.61432815063745,0.0034027618821710348,6.1036087572574615e-05,0.84160496509816418,0.0036011291667819023,0.0040436410345137119,0.0033716158401106864,0.0034720680886028165,0.0034637979697436094,0.003219653619453311,0.003219653619453311,5.5678534311314436e-05,9.701531967292636e-05,0.0035400930792093277,231.55064895825481,202.24275135623594,0.0,232.36149948237346,202.46818503786847,239.0,161.0,0.0,1,1,57.340422343435009,0.98260445771426641,nan,469.49577173888787,1,142,0.12213192491821873,141.0,1,-0.87059172822162623,0.45561119726366428
143,1,0,nan,monochrome,nan,nan,142,nan,0,0,nan,1,1,494,442,161,0,nan,nan,142,93155,234.0,211.0,1.0,1.0153543935247809,0.37016311643551142,1.0,0.72894658591170169,0.63034535049839591,358.76490383465671,379.24662160657408,148.0,50.502370915561102,44.045431091090478,341.82150302585654,333.28067534641781,34.042607648467126,1362.7579999999944,0.95054667530599035,3.8888838016428053,322.86181422346272,0.0034027618821710348,6.1036087572574615e-05,0.88521636822606686,0.0036621652543544769,0.0039978637360036373,0.0033728393769668738,0.0034658559843643681,0.0034637979697436094,0.003219653619453311,0.0031891355756670237,5.5500020963164988e-05,9.5365824132238031e-05,0.003524834057316184,229.76325849887516,204.16393053280731,0.0,230.61376200955397,204.40939294723847,226.0,158.0,0.0,1,1,58.15131387280406,2.6120632498655438,nan,472.10783498875344,1,143,0.12317379539822579,142.0,1,-1.7477374728194945,1.9412079093700072
144,1,0,nan,monochrome,nan,nan,143,nan,0,0,nan,1,1,494,442,161,0,nan,nan,143,93904,236.0,213.0,1.0,1.0151835098133017,0.3338446993958113,1.0,0.7225607879347492,0.6107512376019838,357.72719425342774,378.45211057675448,147.70578864756791,50.482199162567483,44.0,343.59314228121667,337.20370197938217,34.574866168156554,1389.9999999999945,0.95012799368631951,3.9664606689475477,326.02816807874478,0.0034027618821710348,6.1036087572574615e-05,0.89079184803350375,0.0036011291667819023,0.0039215688593685627,0.0033728407048873705,0.0034719305682265377,0.0034637979697436094,0.0032043945975601673,0.0031891355756670237,5.331418756475424e-05,9.6248147778135815e-05,0.0035400930792093277,231.35899349888112,204.58040519590597,0.0,232.21157778156416,204.83849463281649,194.0,169.0,0.0,1,1,59.306826824951692,1.6544314726970188,nan,473.76226646145045,1,144,0.12518267287919907,143.0,1,1.5978157720101933,0.42910168557801853
145,1,0,nan,monochrome,nan,nan,144,nan,0,0,nan,1,1,494,442,161,0,nan,nan,144,93588,240.0,215.0,1.0,1.0159669613560665,0.35946562834338314,1.0,0.71815649531526971,0.60362361030681755,358.95478566215024,382.42646351945888,147.67870530310049,50.183053695848834,43.657759905886145,341.72462485577233,334.96164702446202,40.092880579811101,1395.8279999999943,0.94638965714256817,4.0052338435780257,325.53176157851703,0.0034027618821710348,6.1036087572574615e-05,0.91992955383520658,0.0035858701448887587,0.0039978637360036373,0.0033827988543733327,0.0034783493778958526,0.0034637979697436094,0.0032501716632395983,0.0032043945975601673,5.4428692468017417e-05,9.7296440722682482e-05,0.0035400930792093277,230.78731289483062,205.27325327727127,0.0,231.66152711886139,205.55964439885454,223.0,167.0,0.0,1,1,59.664470403657148,0.90697999790320549,nan,474.66924645935364,1,145,0.12569693707503815,144.0,1,-0.55005066270277325,0.72114976603805303
146,1,0,nan,monochrome,nan,nan,145,nan,0,0,nan,1,1,494,442,161,0,nan,nan,145,93280,239.0,214.0,1.0,1.0151012506352644,0.3510112972325708,1.0,0.7119578076462193,0.62227710254894952,357.63744921338906,373.6642878306676,149.01342221424215,50.538827963541763,44.0,340.08719256375298,334.88141608342784,44.270339985542293,1372.4839999999942,0.95039659291787448,3.9100328059867024,324.96716251387261,0.0034180209040641785,6.1036087572574615e-05,0.93542373855014271,0.0036011291667819023,0.0041199359111487865,0.0033823813200577011,0.003483781759368274,0.0034790569916367531,0.0032349126413464546,0.003219653619453311,5.6122267868096935e-05,9.8929483104579738e-05,0.0035400930792093277,228.77936938906936,204.11648054879475,0.0,229.6735205831904,204.39127358490566,209.0,147.0,0.0,1,1,57.689827774233379,2.3059185468611307,nan,476.97516500621475,1,146,0.12094933239025497,145.0,1,-1.9880065356709906,-1.1683708139488829
147,1,0,nan,monochrome,nan,nan,146,nan,0,0,nan,1,1,494,442,161,0,nan,nan,146,93147,239.0,214.0,1.0,1.0144280827976797,0.3385393501111969,1.0,0.7148876404494382,0.60836180566904685,356.44824169324585,370.46592285930967,150.21651041080671,50.434066981253245,43.863424398922618,338.33719692568451,335.40076965936464,44.512223128329822,1387.1019999999944,0.9508628477804828,3.9874570830725133,324.55666430410929,0.0034180209040641785,6.1036087572574615e-05,0.94807531368465092,0.0036011291667819023,0.0040741590782999992,0.003387814004309697,0.0034843490858976595,0.0034790569916367531,0.0031891355756670237,0.0031891355756670237,5.7345565172730021e-05,9.8545988326032165e-05,0.0035400930792093277,228.31879290370478,204.48647456851921,0.0,229.23165534048331,204.74246084146563,216.0,148.0,0.0,1,1,57.796307276774428,0.56442659565500986,nan,477.53959160186974,1,147,0.12102935189708809,146.0,1,-0.44186524270708105,0.35118725655996741
148,1,0,nan,monochrome,nan,nan,147,nan,0,0,nan,1,1,494,442,161,0,nan,nan,147,92090,236.0,215.0,1.0,1.0156302174993626,0.33330712352320002,1.0,0.71070808412116537,0.60470263799663537,354.30034850432816,366.45600008732288,148.38463532320318,49.969632708390321,43.416586692184822,337.73059320821818,334.04085500834992,45.969777473656798,1383.3759999999945,0.95229724000289551,3.9995117103680968,321.22629122366197,0.0034180209040641785,6.1036087572574615e-05,0.95106943333963445,0.0036011291667819023,0.0041504539549350739,0.0033894167037017771,0.0034881777741737644,0.0034790569916367531,0.0032501716632395983,0.003219653619453311,5.539148789232444e-05,9.9855149089150068e-05,0.0035400930792093277,227.46174177509303,204.94429387971601,0.0,228.36918232164186,205.22904767075687,218.0,151.0,0.0,1,1,57.841103344982514,0.9902658484817084,nan,478.52985745035147,1,148,0.12087250658331943,147.0,1,-0.862473018841456,0.48658682929124097
149,1,0,nan,monochrome,nan,nan,148,nan,0,0,nan,1,1,494,442,161,0,nan,nan,148,91954,236.0,215.0,1.0,1.0156130396240699,0.34179908901911382,1.0,0.70778491048199632,0.58447589601438332,354.57419692334491,369.64036576110027,148.62705002791384,49.826169501223369,43.324358044868937,339.92285021058291,333.21927397316875,48.898159009436135,1406.0699999999943,0.95106298255684674,4.0371099403128028,320.69820699119009,0.0034180209040641785,6.1036087572574615e-05,0.95930782902205758,0.0036926832981407642,0.00396734569221735,0.0033896808902710352,0.0034875938729276605,0.0034790569916367531,0.0032501716632395983,0.0032043945975601673,5.6549972128024872e-05,9.8872035378784969e-05,0.0035400930792093277,226.13591372893958,205.24397647080747,0.0,227.04224938556234,205.5583443895861,192.0,171.0,0.0,1,1,57.562760478836715,1.3671822650562353,nan,479.89703971540769,1,149,0.11994814661280893,148.0,1,-1.3269329360795155,0.32929671882922662
150,1,0,nan,monochrome,nan,nan,149,nan,0,0,nan,1,1,494,442,161,0,nan,nan,149,91841,233.0,216.0,1.0,1.017368710177083,0.34496264196705034,1.0,0.71065663834594617,0.58327137315399047,354.86715537591999,368.78177829171551,145.90750494748377,49.692240382940618,43.382023926967726,343.29772232432072,333.08413739563241,40.225134056988033,1406.6559999999943,0.95144414056025228,4.0361943989992142,320.18414580239914,0.0034180209040641785,6.1036087572574615e-05,0.9733644269103332,0.0036316472105681896,0.00395208690315485,0.0033860691266771933,0.0034862876689321668,0.0034790569916367531,0.0032501716632395983,0.0032043945975601673,5.6366616173123086e-05,9.8710367648302422e-05,0.0035400930792093277,225.74255044517352,204.78636764283712,0.0,226.66493178427936,205.09725503859931,107.0,119.0,0.0,1,1,56.985551705446909,0.595795234817597,nan,480.4928349502253,1,150,0.11859813000406155,149.0,1,-0.3773176012829822,-0.46108935098678216
151,1,0,nan,monochrome,nan,nan,150,nan,0,0,nan,1,1,494,442,161,0,nan,nan,150,92096,232.0,214.0,1.0,1.0176717359124259,0.34179053102960738,1.0,0.71066663580032563,0.5560350656901285,355.20660526458471,368.39109652650404,146.77874505527018,49.704296906747253,43.324358044868937,343.08762346818804,333.81469987905166,40.082162123069381,1442.693999999994,0.95166056998780635,4.1087357890792191,321.20387571747415,0.0034180209040641785,6.1036087572574615e-05,0.96883550526147444,0.0036011291667819023,0.0039215688593685627,0.0033872512688204611,0.0034877071286209408,0.0034790569916367531,0.003219653619453311,0.0032043945975601673,5.7090115481394572e-05,9.978967988217072e-05,0.0035400930792093277,225.21895235049379,204.68673829311791,0.0,226.14204742876998,204.98091122307159,231.0,150.0,0.0,1,1,56.661682482936079,0.53567147828497041,nan,481.0285064285103,1,151,0.11779277470192309,150.0,1,-0.52288435550937606,-0.11634381552772766
152,1,0,nan,monochrome,nan,nan,151,nan,0,0,nan,1,1,494,442,161,0,nan,nan,151,92717,230.0,215.0,1.0,1.018982577767009,0.34534349072016962,1.0,0.71153831395571931,0.54886963919036236,356.86262838492962,383.8658619882732,146.4137971640651,49.088444356588113,42.544094772365298,342.97741924558176,334.90713958238371,40.975961390001636,1456.9679999999942,0.93724065079276819,4.1811551069840789,323.09658953384496,0.0034180209040641785,6.1036087572574615e-05,1.0066278220660616,0.003616388188675046,0.0039368276484310627,0.0033773466130727616,0.0034847610420294549,0.0034790569916367531,0.003219653619453311,0.0032043945975601673,5.88260954362428e-05,0.00010241066634264656,0.0035400930792093277,225.26132033251602,206.54858854913644,0.0,226.20967028700238,206.88612660029983,100.0,121.0,0.0,1,1,58.428669357922608,1.9064150871681864,nan,482.93492151567847,1,152,0.12098663143792911,151.0,1,0.06762285823239722,1.9052153772282452
153,1,0,nan,monochrome,nan,nan,152,nan,0,0,nan,1,1,494,442,161,0,nan,nan,152,92018,234.0,217.0,1.0,1.0179480836226005,0.36069492303364126,1.0,0.70622275434395532,0.51037390816316464,356.36312206173056,380.65469916973308,146.4137971640651,48.90627484195678,42.449970553582247,342.79435905910083,332.37413029627174,44.707938452998228,1505.2099999999941,0.9383559548453545,4.3460593565832824,320.92176692094654,0.0034180209040641785,6.1036087572574615e-05,1.0142474864994806,0.003616388188675046,0.00396734569221735,0.0033821473592087802,0.0034875977191521934,0.0034790569916367531,0.003219653619453311,0.0032043945975601673,5.933616609284464e-05,0.00010321580927207693,0.0035553521011024714,224.68212682520337,206.52949156315961,0.0,225.64664522158708,206.84318285552826,100.0,120.0,0.0,1,1,58.164929513102898,0.56466041963370572,nan,483.49958193531216,1,153,0.12029985482155978,152.0,1,-0.56302506541530306,-0.04294374477157703
154,1,0,nan,monochrome,nan,nan,153,nan,0,0,nan,1,1,494,442,161,0,nan,nan,153,91344,231.0,217.0,1.0,1.0184438381767134,0.36309219910359936,1.0,0.70292732477606423,0.55863380832924192,355.307274470734,377.33936979859391,145.60219778561037,48.935426360447046,42.579337712087536,341.04613839457835,331.05869554643357,45.579067617509196,1433.4459999999947,0.94135590949610692,4.1384908817708492,318.73144114180468,0.0034180209040641785,7.6295109465718269e-05,1.0008831529443873,0.0036469062324613333,0.0040588998235762119,0.0033783599034864077,0.0034893527888181456,0.0034790569916367531,0.003219653619453311,0.0032043945975601673,5.9019408555423574e-05,0.00010509338187459724,0.0035553521011024714,224.13470553596477,206.96293395269873,0.0,225.08169118935015,207.28694823962164,98.0,119.0,0.0,1,1,58.353927296528362,0.71840154138219159,nan,484.21798347669437,1,154,0.12051168954433714,153.0,1,-0.5649540322369262,0.44376538409338195
155,1,0,nan,monochrome,nan,nan,154,nan,0,0,nan,1,1,494,442,161,0,nan,nan,154,91288,230.0,217.0,1.0,1.0174002746250821,0.35284645700819606,1.0,0.70844974234804747,0.55452479773365426,354.32146751428905,376.81958547824979,145.83552379307312,49.043014838267268,42.638011210655684,341.94933876085105,331.53194911464624,47.176991582486778,1438.3059999999946,0.9419679709427109,4.1799954213202,318.61799031426199,0.0034180209040641785,7.6295109465718269e-05,1.0041380647388105,0.0036926832981407642,0.0039826049469411373,0.0033791393866776072,0.0034902505292509637,0.0034790569916367531,0.003219653619453311,0.0032043945975601673,6.1282897027896326e-05,0.00010567233226668312,0.0035553521011024714,224.03325426434949,207.52090607386847,0.0,224.98916615546403,207.82835641048112,103.0,122.0,0.0,1,1,58.819160761609318,0.54925739810132668,nan,484.76724087479568,1,155,0.12133485062948172,154.0,1,-0.09252503388611899,0.54140817085948356
156,1,0,nan,monochrome,nan,nan,155,nan,0,0,nan,1,1,494,442,161,0,nan,nan,155,90753,230.0,217.0,1.0,1.0175730937735312,0.36084154827491655,1.0,0.70623803520567774,0.55472372436890138,353.85064181656236,375.66075121045054,145.80123456267441,48.914938971844272,42.5205832509386,341.53257531310243,330.01071107313589,46.246309193693826,1433.8279999999943,0.94141627896120883,4.1245746538043022,316.65847249911167,0.0034180209040641785,7.6295109465718269e-05,1.0039014199694509,0.0036469062324613333,0.00396734569221735,0.0033752656741442735,0.0034892342126333197,0.0034790569916367531,0.003219653619453311,0.0031891355756670237,6.1873330195516893e-05,0.00010675413649287591,0.0035553521011024714,223.66541736995319,207.39998712405918,0.0,224.61940652099656,207.71259352307914,191.0,171.0,0.0,1,1,58.572662842631104,0.38745739556906411,nan,485.15469827036475,1,156,0.12072986833158525,155.0,1,-0.36975963446747073,-0.11576288740198493
157,1,0,nan,monochrome,nan,nan,156,nan,0,0,nan,1,1,494,442,161,0,nan,nan,156,90506,229.0,216.0,1.0,1.0182302348827859,0.36171502344306644,1.0,0.71027435961828222,0.50741395560850233,353.54263823359662,376.44654334978293,145.24806367039804,48.639142706349688,42.201895692018383,342.83688987058127,329.60381070182041,46.483189900897358,1497.139999999994,0.93860090327866297,4.3282063009683043,315.56513306265697,0.0034027618821710348,7.6295109465718269e-05,1.0334806460939439,0.0037689784076064825,0.00396734569221735,0.0033761359601936851,0.0034866763867882457,0.0034790569916367531,0.003219653619453311,0.0031891355756670237,6.1751391207661994e-05,0.00010749191648788898,0.0035553521011024714,223.03631018490495,208.04928928157875,0.0,224.01720327934061,208.37475968444082,191.0,170.0,0.0,1,1,58.966839230821606,0.89504903190462592,nan,486.0497473022694,1,157,0.12131852666955657,156.0,1,-0.60220324165595684,0.66216616136168227
158,1,0,nan,monochrome,nan,nan,157,nan,0,0,nan,1,1,494,442,161,0,nan,nan,157,90425,229.0,216.0,1.0,1.0178377025666661,0.34996369409486255,1.0,0.7137670005604364,0.54980840899273986,352.52856966829728,375.93217473368782,146.10270360263701,48.667570301515482,42.201895692018383,344.21575276431679,330.23581358241358,49.496144205809202,1437.6179999999945,0.93693497666081271,4.1442130149807781,315.33928428054787,0.0034027618821710348,7.6295109465718269e-05,1.0383745715933732,0.0036469062324613333,0.0039826049469411373,0.0033720203539306577,0.0034873020102908253,0.0034790569916367531,0.0032349126413464546,0.0032043945975601673,6.1892567521115615e-05,0.00010811649418534853,0.0035553521011024714,223.08988307172419,208.22820564017601,0.0,224.07635056676804,208.55240254354436,153.0,144.0,0.0,1,1,59.153850500300926,0.18723083880735247,nan,486.23697814107675,1,158,0.12165642096257441,157.0,1,0.059147287427435913,0.17764285910354261
159,1,0,nan,monochrome,nan,nan,158,nan,0,0,nan,1,1,494,442,161,0,nan,nan,158,90252,227.0,215.0,1.0,1.0179566226582288,0.34270978823449266,1.0,0.71430154333201423,0.53115638410376731,351.74150119756251,374.7665940288702,144.4714504668656,48.364039647084049,42.047592083257278,344.76117170496514,330.4405015551032,48.301127062403971,1461.2419999999943,0.93502618533310522,4.2173037298489362,314.78860143898055,0.0034027618821710348,7.6295109465718269e-05,1.0556214604410687,0.0036926832981407642,0.00395208690315485,0.0033711460670255286,0.0034878850489626885,0.0034790569916367531,0.003219653619453311,0.00317387655377388,6.1539482321319407e-05,0.0001090167082751608,0.0035553521011024714,223.29983134431208,208.16004646854879,0.0,224.30132296237201,208.49373975091964,103.0,124.0,0.0,1,1,59.180908385735165,0.23249495053080121,nan,486.46947309160754,1,159,0.12165389949266303,158.0,1,0.2249723956039702,-0.058662792624716076
160,1,0,nan,monochrome,nan,nan,159,nan,0,0,nan,1,1,494,442,161,0,nan,nan,159,90095,229.0,216.0,1.0,1.0178179660241704,0.34758167957619862,1.0,0.71116215554871454,0.53261644258760144,351.72588683742617,374.12564734324218,145.3616180427282,48.401272602309199,42.047592083257278,333.24281498008185,329.79567529743662,52.185268194780186,1457.9679999999942,0.93874871709378094,4.1869382762815803,314.3051193295978,0.0034027618821710348,7.6295109465718269e-05,1.0601007144075585,0.0036774242762476206,0.00395208690315485,0.0033711258263136716,0.0034885966960386014,0.0034790569916367531,0.0032043945975601673,0.0031891355756670237,6.3283462580574659e-05,0.00011012797221792934,0.0035553521011024714,222.74363663488194,208.60497919532961,0.0,223.74301570564404,208.9586103557356,98.0,124.0,0.0,1,1,59.413898183154586,0.7265064845801904,nan,487.19597957618771,1,160,0.12195071526419163,159.0,1,-0.55830725672797143,0.46487060481595677
161,1,0,nan,monochrome,nan,nan,160,nan,0,0,nan,1,1,494,442,161,0,nan,nan,160,90123,231.0,213.0,1.0,1.0168183143259766,0.33256725059009284,1.0,0.70942882332567148,0.57619968888703843,350.6562928752993,374.86264151019373,147.62791064023091,49.017083072895538,42.485291572496003,333.44245680476865,330.6967763251979,57.582540265867081,1401.9619999999945,0.93876169246474028,4.0236057059373707,314.18741123471409,0.0034027618821710348,7.6295109465718269e-05,1.081039970040913,0.0036774242762476206,0.00396734569221735,0.0033670340635459169,0.0034862067533783171,0.0034790569916367531,0.0032043945975601673,0.0032043945975601673,6.5902910185401895e-05,0.00011055265524561906,0.0035553521011024714,222.80568182847048,209.01073982872688,0.0,223.81924702906028,209.38668264482985,98.0,122.0,0.0,1,1,59.841272812202547,0.43480696792965323,161.0,487.63078654411737,1,161,0.1227184059404923,160.0,1,0.076231323416237728,0.42807228909424566
